Date,AAPL,MSFT,NVDA,JPM,GS,JNJ,PFE,KO,PG,WMT,XOM,CAT
2020-08-17,111.16624450683594,199.86976623535156,12.294426918029785,85.9381103515625,177.3360137939453,126.12164306640625,27.304244995117188,40.545433044433594,117.18538665771484,41.91057205200195,33.57589340209961,124.84273529052734
2020-08-18,112.09260559082031,201.0198974609375,12.218439102172852,84.7400894165039,175.7990264892578,127.0528335571289,27.311363220214844,40.72205352783203,118.05887603759766,41.635498046875,33.41054153442383,124.52774810791016
2020-08-19,112.23323059082031,199.80027770996094,12.096611022949219,84.93832397460938,177.2923583984375,127.3067398071289,27.24015998840332,39.8389778137207,117.41889953613281,40.92462158203125,33.04043960571289,124.2127456665039
2020-08-20,114.72362518310547,204.44993591308594,12.099102020263672,83.92130279541016,176.2706298828125,128.17864990234375,27.567676544189453,39.822147369384766,118.35294342041016,40.355934143066406,32.53649139404297,123.72679138183594
2020-08-21,120.63562774658203,202.96359252929688,12.639731407165527,83.87820434570312,176.7771453857422,129.31300354003906,27.68159294128418,39.763282775878906,118.86320495605469,40.68354415893555,32.292381286621094,124.58171844482422
2020-08-24,122.07846069335938,203.60191345214844,12.67635440826416,86.23974609375,181.0648956298828,129.65383911132812,27.653104782104492,40.34358596801758,119.78857421875,40.590824127197266,33.24517059326172,127.50659942626953
2020-08-25,121.07694244384766,206.250732421875,12.706001281738281,86.61898040771484,179.89474487304688,129.5771484375,27.34695816040039,40.29312515258789,120.26422119140625,40.37446594238281,32.19002151489258,127.02963256835938
2020-08-26,122.7234878540039,210.70973205566406,12.728919982910156,85.40373229980469,180.96014404296875,129.7816925048828,27.090646743774414,40.50339126586914,119.68477630615234,40.3961067199707,31.504955291748047,127.64154815673828
2020-08-27,121.25640869140625,215.8834228515625,12.584671974182129,88.21343994140625,183.51881408691406,130.36114501953125,26.955373764038086,40.56224822998047,119.52911376953125,42.228919982910156,31.292362213134766,129.0275421142578
2020-08-28,121.05998229980469,218.10340881347656,13.102375984191895,88.5754623413086,181.38800048828125,130.9235382080078,26.99097442626953,41.907875061035156,120.013427734375,43.36323165893555,32.040409088134766,129.26153564453125
2020-08-31,125.16539001464844,214.88302612304688,13.32834529876709,86.351806640625,179.99107360839844,130.7275390625,26.905536651611328,41.655574798583984,119.63288116455078,42.915069580078125,31.449838638305664,128.07357788085938
2020-09-01,130.1510467529297,216.5408477783203,13.777424812316895,86.30870056152344,180.5094451904297,129.1169891357422,26.257638931274414,41.31075668334961,119.50313568115234,45.61638641357422,31.048250198364258,131.43943786621094
2020-09-02,127.45453643798828,220.7140350341797,14.30126953125,87.61013793945312,184.5332794189453,131.08543395996094,26.485471725463867,43.051658630371094,121.51824951171875,45.644187927246094,30.859262466430664,134.3373565673828
2020-09-03,117.25039672851562,207.04147338867188,12.974464416503906,87.33434295654297,182.3544158935547,127.43826293945312,25.915891647338867,42.45454025268555,119.57234191894531,44.673702239990234,30.796279907226562,132.07843017578125
2020-09-04,117.32801055908203,204.1355438232422,12.582703590393066,89.22187805175781,185.32395935058594,126.6202163696289,25.887413024902344,42.925514221191406,119.31292724609375,44.145179748535156,30.772645950317383,133.35633850097656
2020-09-08,109.43243408203125,193.09268188476562,11.875441551208496,86.11908721923828,177.891357421875,125.4868392944336,25.581266403198242,41.89105987548828,117.56594848632812,42.791439056396484,30.06397247314453,133.66236877441406
2020-09-09,113.79729461669922,201.31529235839844,12.674911499023438,86.93788146972656,177.66293334960938,127.56608581542969,25.759260177612305,42.21064758300781,119.47720336914062,43.23651123046875,29.882858276367188,137.4152069091797
2020-09-10,110.08230590820312,195.67469787597656,12.272932052612305,86.04153442382812,175.7212677001953,125.1886215209961,25.38191032409668,42.050846099853516,118.22321319580078,42.284549713134766,29.13480567932129,134.86830139160156
2020-09-11,108.63701629638672,194.3979949951172,12.126147270202637,87.1102523803711,176.52076721191406,125.92999267578125,25.680938720703125,42.942317962646484,119.46855163574219,42.25055694580078,29.056060791015625,138.44117736816406
2020-09-14,111.89615631103516,195.71287536621094,12.831665992736816,88.31687927246094,176.8897705078125,126.41572570800781,26.350194931030273,42.99319839477539,119.892333984375,42.44218063354492,28.867074966430664,138.15313720703125
2020-09-15,112.07077026367188,198.92372131347656,12.950041770935059,85.5674819946289,173.9553680419922,126.8758544921875,26.314594268798828,43.281455993652344,119.892333984375,42.45454406738281,28.559978485107422,133.73431396484375
2020-09-16,108.76315307617188,195.3698272705078,12.475042343139648,85.92948150634766,176.30992126464844,126.45831298828125,26.186443328857422,43.06101989746094,119.08802795410156,42.11456298828125,29.772619247436523,135.9932403564453
2020-09-17,107.02690124511719,193.3308563232422,12.42420482635498,84.94693756103516,171.17031860351562,125.41018676757812,26.214920043945312,42.857547760009766,118.93236541748047,42.247459411621094,29.76474952697754,138.47711181640625
2020-09-18,103.6319808959961,190.9298095703125,12.150818824768066,84.76595306396484,171.19671630859375,127.12296295166016,26.079647064208984,42.77277755737305,118.80261993408203,41.81475830078125,29.284412384033203,137.14520263671875
2020-09-21,106.77471160888672,192.97830200195312,12.477787971496582,82.14581298828125,170.44113159179688,123.64624786376953,25.645341873168945,41.61972427368164,118.23185729980469,42.36491394042969,28.685972213745117,130.79148864746094
2020-09-22,108.45274353027344,197.62791442871094,12.597904205322266,81.24948120117188,168.3501434326172,122.88780975341797,25.80909538269043,42.10299301147461,119.31292724609375,42.748172760009766,27.977285385131836,132.42938232421875
2020-09-23,103.90355682373047,191.120361328125,12.085525512695312,79.93080139160156,163.51805114746094,123.08381652832031,25.631107330322266,40.87363815307617,117.88589477539062,42.03112030029297,27.07961654663086,129.93650817871094
2020-09-24,104.97053527832031,193.59762573242188,12.309067726135254,79.86184692382812,171.4163360595703,123.27977752685547,25.460229873657227,41.28907775878906,118.41346740722656,42.25055694580078,27.024499893188477,130.62045288085938
2020-09-25,108.90863037109375,198.00906372070312,12.833161354064941,80.55996704101562,171.27574157714844,124.12344360351562,25.666702270507812,41.306034088134766,119.01883697509766,42.426727294921875,27.276477813720703,131.31346130371094
2020-09-28,111.5081787109375,199.5525665283203,12.993901252746582,82.87840270996094,174.8954315185547,125.35901641845703,25.908771514892578,41.78081512451172,119.35615539550781,42.42053985595703,27.80405044555664,132.90638732910156
2020-09-29,110.66429138183594,197.47552490234375,13.184054374694824,82.1802978515625,172.89231872558594,125.31639862060547,25.752138137817383,41.47559356689453,118.7074966430664,42.38654327392578,26.992998123168945,132.6634063720703
2020-09-30,112.33264923095703,200.4005889892578,13.487841606140137,82.9732437133789,176.56471252441406,126.86734008789062,26.129480361938477,41.85711669921875,120.20368194580078,43.24268341064453,27.032371520996094,134.22930908203125
2020-10-01,113.2832260131836,202.4300079345703,13.571578025817871,83.57655334472656,174.43858337402344,125.53800201416016,25.894533157348633,41.69602966308594,120.41986083984375,44.222450256347656,26.08745765686035,132.03338623046875
2020-10-02,109.62641143798828,196.45602416992188,13.021068572998047,84.36947631835938,175.62461853027344,124.61766815185547,25.901653289794922,41.84864044189453,119.45124816894531,43.42503356933594,25.96934700012207,134.94032287597656
2020-10-05,113.00192260742188,200.44818115234375,13.5994873046875,86.15272521972656,177.29391479492188,126.3134536743164,26.165084838867188,41.86559295654297,120.54960632324219,43.82683563232422,26.56778907775879,138.13514709472656
2020-10-06,109.76220703125,196.18919372558594,13.693192481994629,85.26545715332031,176.67013549804688,124.63473510742188,25.752138137817383,41.4925537109375,120.73988342285156,43.4652214050293,26.29218292236328,136.37123107910156
2020-10-07,111.62458038330078,199.9241943359375,13.919976234436035,86.75296783447266,178.8753662109375,126.01521301269531,25.96572494506836,42.01820373535156,121.68253326416016,43.54558181762695,26.378812789916992,139.287109375
2020-10-08,111.51786804199219,200.63877868652344,13.795119285583496,88.53619384765625,182.72344970703125,126.8758544921875,26.26475715637207,42.78125,122.50413513183594,43.69084548950195,27.764686584472656,140.98802185058594
2020-10-09,113.45781707763672,205.6218719482422,13.719359397888184,88.03166961669922,182.33682250976562,128.6483154296875,26.19356346130371,43.077980041503906,123.60250091552734,44.129730224609375,27.355215072631836,143.03993225097656
2020-10-12,120.66472625732422,210.94793701171875,14.181146621704102,89.11032104492188,188.11778259277344,129.38970947265625,26.214920043945312,43.315372467041016,124.96028900146484,44.58406448364258,27.26860237121582,146.3428192138672
2020-10-13,117.46380615234375,212.33901977539062,14.203326225280762,87.66629791259766,185.2097625732422,126.42422485351562,26.271879196166992,42.5777702331543,124.71814727783203,45.196041107177734,26.94576072692871,145.90184020996094
2020-10-14,117.55110931396484,210.4334716796875,14.050808906555176,87.17918395996094,185.5787353515625,126.2026596069336,26.2434024810791,42.492984771728516,124.57108306884766,44.488258361816406,26.8906307220459,147.24276733398438
2020-10-15,117.08551788330078,209.2901153564453,13.925956726074219,88.48401641845703,183.26815795898438,125.4272232055664,26.022682189941406,42.38277053833008,124.38947296142578,44.670616149902344,27.126869201660156,148.52972412109375
2020-10-16,115.44625854492188,209.2901153564453,13.76795482635498,88.30133819580078,181.1683807373047,126.2026596069336,27.019453048706055,42.41667175292969,124.87379455566406,44.726253509521484,26.851259231567383,151.8685760498047
2020-10-19,112.49754333496094,204.10691833496094,13.455196380615234,86.8138427734375,180.71151733398438,122.9815444946289,26.912649154663086,42.06907272338867,122.72901153564453,44.18227767944336,26.31580924987793,150.7706298828125
2020-10-20,113.98162078857422,204.51661682128906,13.60247802734375,87.3096923828125,182.767333984375,123.17755126953125,26.691946029663086,42.60319900512695,123.22196197509766,44.47589111328125,26.536298751831055,152.0845489501953
2020-10-21,113.36082458496094,204.6595458984375,13.482111930847168,86.43978881835938,178.2691192626953,122.6491928100586,26.400039672851562,42.38277053833008,123.88790130615234,44.630428314208984,26.111082077026367,150.65365600585938
2020-10-22,112.27446746826172,204.74530029296875,13.318877220153809,89.49305725097656,180.45677185058594,123.6291732788086,26.64922332763672,42.96776580810547,123.01043701171875,44.36771774291992,27.449710845947266,152.68756103515625
2020-10-23,111.58576965332031,206.02206420898438,13.547403335571289,90.30206298828125,180.1404571533203,123.76551818847656,27.18320083618164,42.832122802734375,123.81919860839844,44.4604377746582,26.89851188659668,152.6513214111328
2020-10-26,111.59548950195312,200.16236877441406,13.099820137023926,88.06647491455078,176.7140655517578,122.68331909179688,26.998092651367188,42.2216796875,122.87997436523438,43.9380989074707,26.260696411132812,147.77088928222656
2020-10-27,113.09892272949219,203.1826629638672,13.354513168334961,86.40499114990234,171.91709899902344,121.98455810546875,26.64922332763672,42.30646514892578,123.80178833007812,44.15755081176758,25.84335708618164,142.98101806640625
2020-10-28,107.86107635498047,193.11172485351562,12.587190628051758,83.9780502319336,166.7248077392578,117.90276336669922,25.239517211914062,40.66168975830078,119.71448516845703,43.28286361694336,24.85907554626465,136.8691864013672
2020-10-29,111.85736846923828,195.05540466308594,12.98293685913086,84.52606201171875,166.87417602539062,116.90576171875,25.118480682373047,40.71255111694336,119.63622283935547,43.24577713012695,25.961471557617188,140.0473175048828
2020-10-30,105.59132385253906,192.91162109375,12.49448299407959,85.28285217285156,166.08343505859375,116.83759307861328,25.26087760925293,40.74646759033203,119.22752380371094,42.884159088134766,25.685871124267578,142.2023162841797
2020-11-02,105.50403594970703,192.77830505371094,12.54108715057373,87.2052993774414,167.10260009765625,118.18397521972656,25.79485511779785,41.221248626708984,120.44498443603516,43.39413070678711,26.7646484375,147.8343048095703
2020-11-03,107.1239013671875,196.6846466064453,12.978453636169434,89.95411682128906,173.8938446044922,118.02205657958984,25.766372680664062,41.84016418457031,122.81041717529297,44.129730224609375,26.307939529418945,151.83644104003906
2020-11-04,111.49846649169922,206.17446899414062,13.750757217407227,87.2052993774414,173.84115600585938,118.78898620605469,26.578025817871094,41.68755340576172,122.3060302734375,43.87629318237305,26.16620635986328,140.5543975830078
2020-11-05,115.4559555053711,212.7487030029297,14.1153564453125,90.77178192138672,178.3130340576172,119.09577941894531,26.17522430419922,41.91646194458008,123.81919860839844,44.342994689941406,26.11895751953125,147.67132568359375
2020-11-06,115.32477569580078,213.15846252441406,14.516090393066406,89.5626449584961,176.81948852539062,121.21759033203125,26.18241310119629,41.9249382019043,124.55835723876953,45.053863525390625,25.811857223510742,146.04150390625
2020-11-09,113.02197265625,208.08006286621094,13.587774276733398,101.68875885009766,188.8294219970703,124.48133850097656,28.196443557739258,44.57014846801758,120.00149536132812,44.364620208740234,29.07968521118164,154.6704864501953
2020-11-10,112.68191528320312,201.04847717285156,12.729741096496582,101.35818481445312,191.06100463867188,126.3560562133789,27.822406768798828,45.765586853027344,121.9755630493164,44.98896789550781,29.724824905395508,156.01058959960938
2020-11-11,116.10213470458984,206.32687377929688,13.375696182250977,99.84461975097656,191.57058715820312,125.94698333740234,27.69293975830078,45.42646026611328,123.54961395263672,45.73691940307617,29.41838264465332,153.43905639648438
2020-11-12,115.83006286621094,205.26930236816406,13.414323806762695,98.61808776855469,188.4604034423828,126.37310028076172,27.009607315063477,44.94319152832031,123.61917114257812,45.814178466796875,28.410350799560547,153.1403045654297
2020-11-13,115.87862396240234,206.28883361816406,13.255077362060547,99.2356948852539,192.47549438476562,127.73651885986328,27.77924919128418,45.31624221801758,125.47150421142578,46.52813720703125,29.09581756591797,155.4763946533203
2020-11-16,116.88912200927734,206.97483825683594,13.472638130187988,102.03673553466797,195.3747100830078,128.54603576660156,26.851360321044922,45.65536880493164,123.86266326904297,47.11539840698242,30.773178100585938,156.8164520263672
2020-11-17,116.00495910644531,204.33558654785156,13.379932403564453,101.00155639648438,197.36904907226562,127.26785278320312,27.323331832885742,45.51124572753906,123.38435363769531,46.16653823852539,31.18446159362793,155.65748596191406
2020-11-18,114.68348693847656,201.64170837402344,13.38641357421875,100.25344848632812,197.06155395507812,125.5805892944336,27.53561019897461,44.60406494140625,121.48856353759766,46.07999038696289,30.007064819335938,156.40899658203125
2020-11-19,115.27621459960938,202.9217529296875,13.397875785827637,100.52311706542969,197.2987823486328,125.38457489013672,27.437053680419922,45.04494094848633,121.34069061279297,47.01649475097656,30.160289764404297,156.55384826660156
2020-11-20,114.0130615234375,200.9825439453125,13.046487808227539,99.66194152832031,196.22694396972656,124.71990966796875,27.823707580566406,44.654937744140625,121.14070892333984,46.435428619384766,29.78934097290039,155.9472198486328
2020-11-23,110.62203216552734,200.71507263183594,13.098573684692383,102.53255462646484,201.0414581298828,123.449951171875,27.68724250793457,44.663421630859375,120.6711196899414,46.6486930847168,31.740886688232422,158.25616455078125
2020-11-24,111.90460205078125,204.29737854003906,12.916897773742676,107.27336883544922,208.65859985351562,123.449951171875,27.747886657714844,45.121238708496094,120.27973937988281,46.781593322753906,33.85371398925781,160.17572021484375
2020-11-25,112.74020385742188,204.3069305419922,13.193023681640625,106.15121459960938,207.815185546875,123.28693389892578,27.694822311401367,44.8753776550293,120.60152435302734,46.92685317993164,32.91020202636719,158.12026977539062
2020-11-27,113.28431701660156,205.60614013671875,13.219437599182129,105.44662475585938,206.8135986328125,123.5615463256836,28.225513458251953,44.68037796020508,120.54065704345703,46.855770111083984,32.410221099853516,158.52777099609375
2020-11-30,115.67457580566406,204.4980010986328,13.359249114990234,102.54124450683594,202.57894897460938,124.14502716064453,29.04430389404297,44.090789794921875,120.76676177978516,47.22357177734375,30.748985290527344,157.17868041992188
2020-12-01,119.24052429199219,206.5423126220703,13.347785949707031,104.15921020507812,205.0081787109375,126.52186584472656,29.878265380859375,44.46675491333008,121.2015609741211,47.177215576171875,31.047361373901367,156.87982177734375
2020-12-02,119.59033203125,205.73988342285156,13.50179672241211,106.15994262695312,209.92840576171875,127.11396789550781,30.932064056396484,44.52656555175781,120.3232650756836,46.521968841552734,32.20861053466797,157.4321746826172
2020-12-03,119.45431518554688,204.660400390625,13.357707977294922,105.46401977539062,208.00271606445312,127.85186767578125,30.3937931060791,45.09906768798828,119.43620300292969,46.1448974609375,32.42634582519531,158.12026977539062
2020-12-04,118.78385925292969,204.7750244140625,13.519497871398926,106.42089080810547,211.63328552246094,128.94161987304688,30.583328247070312,46.01335144042969,119.54926300048828,46.024356842041016,33.61180114746094,164.98367309570312
2020-12-07,120.2413330078125,204.7081298828125,13.567858695983887,106.02074432373047,210.63507080078125,127.82614135742188,31.273231506347656,45.278499603271484,119.73187255859375,45.77709197998047,32.98278045654297,161.81459045410156
2020-12-08,120.85344696044922,206.3512420654297,13.311842918395996,106.1251449584961,210.9796142578125,130.03990173339844,32.266395568847656,45.44084930419922,120.05366516113281,46.191253662109375,34.06339645385742,161.93228149414062
2020-12-09,118.3271713256836,202.3294677734375,12.893790245056152,105.29875183105469,214.49534606933594,131.36996459960938,31.728116989135742,45.56902313232422,118.62744140625,45.82655715942383,34.514991760253906,163.04600524902344
2020-12-10,119.74578094482422,201.1067352294922,12.935172080993652,104.6202392578125,215.8910369873047,130.6405792236328,31.63713836669922,45.32977294921875,117.84476470947266,45.612510681152344,35.49076843261719,161.9413299560547
2020-12-11,118.9393081665039,203.72422790527344,12.976054191589355,104.00264739990234,211.99546813964844,131.24119567871094,31.1746768951416,45.586116790771484,118.71440887451172,45.6001091003418,35.3214111328125,162.33975219726562
2020-12-14,118.3271713256836,204.62216186523438,13.270712852478027,102.90658569335938,210.05210876464844,127.9119644165039,29.72663688659668,45.51774978637695,118.14044189453125,45.18132400512695,34.04725646972656,161.2169952392578
2020-12-15,124.25420379638672,204.55532836914062,13.32231330871582,104.6637191772461,214.15084838867188,129.1990203857422,29.347570419311523,46.00480651855469,118.8361587524414,45.15961456298828,34.70853805541992,164.55813598632812
2020-12-16,124.18621063232422,209.4750518798828,13.20465087890625,104.96819305419922,215.3345489501953,128.4267578125,28.687984466552734,45.33831787109375,119.37532043457031,45.11307907104492,35.24076843261719,162.52987670898438
2020-12-17,125.05096435546875,209.60873413085938,13.303117752075195,104.09832000732422,215.9175567626953,131.8161163330078,28.83202362060547,45.51774978637695,120.22759246826172,45.32091522216797,35.06336212158203,162.23109436035156
2020-12-18,123.06881713867188,208.81588745117188,13.234064102172852,103.58509826660156,213.88587951660156,132.57981872558594,28.56668472290039,45.91935729980469,120.91458892822266,45.27439498901367,34.45853805541992,163.8518524169922
2020-12-21,124.59432220458984,212.63702392578125,13.29414176940918,107.47345733642578,227.00360107421875,131.30126953125,28.3392391204834,45.124698638916016,119.59272766113281,45.28058624267578,33.82952880859375,163.1274871826172
2020-12-22,128.14083862304688,213.92666625976562,13.240296363830566,105.83805847167969,220.91732788085938,131.0438995361328,27.854036331176758,45.08197784423828,118.74918365478516,44.73153305053711,33.256961822509766,159.88595581054688
2020-12-23,127.24690246582031,211.13720703125,12.972066879272461,108.7956771850586,226.53543090820312,130.3745880126953,28.38473129272461,45.355411529541016,118.5665512084961,44.42753982543945,33.68437194824219,161.552001953125
2020-12-24,128.228271484375,212.7898712158203,12.956609725952148,108.31721496582031,226.2792510986328,130.82937622070312,28.255842208862305,45.66300964355469,119.76666259765625,44.51438522338867,33.547279357910156,162.584228515625
2020-12-28,132.814453125,214.9010772705078,12.863127708435059,109.030517578125,229.30914306640625,131.4471435546875,27.91468620300293,46.27824401855469,120.60152435302734,45.04793930053711,33.66017150878906,161.50672912597656
2020-12-29,131.04605102539062,214.12725830078125,12.90625286102295,108.74346923828125,227.91346740722656,132.2623291015625,28.089052200317383,46.25260543823242,120.37542724609375,44.76253890991211,33.281158447265625,159.9492950439453
2020-12-30,129.9286651611328,211.7677001953125,13.108176231384277,109.04793548583984,229.18553161621094,133.9012451171875,27.854036331176758,46.51749038696289,119.8101806640625,44.7253303527832,33.547279357910156,163.0188446044922
2020-12-31,128.9278106689453,212.47463989257812,13.017685890197754,110.5354232788086,232.94857788085938,135.04244995117188,27.907102584838867,46.85927963256836,121.0015640258789,44.71601104736328,33.240840911865234,164.81163024902344
2021-01-04,125.74085235595703,207.95611572265625,13.076018333435059,109.49158477783203,234.08810424804688,134.287353515625,27.907102584838867,45.08197784423828,119.8536376953125,45.454315185546875,33.46664810180664,164.9293670654297
2021-01-05,127.29548645019531,208.15670776367188,13.366436958312988,110.08734130859375,239.32638549804688,135.8662109375,28.195192337036133,44.58637237548828,120.61890411376953,45.21234893798828,35.07948684692383,166.2784881591797
2021-01-06,123.01051330566406,202.75941467285156,12.578444480895996,115.25659942626953,252.24093627929688,137.1446990966797,27.952585220336914,43.167964935302734,121.88861083984375,45.494632720947266,35.97461700439453,175.5322723388672
2021-01-07,127.20804595947266,208.529296875,13.305859565734863,119.04151916503906,257.62939453125,137.6080780029297,28.096635818481445,42.689453125,120.74937438964844,45.49153137207031,36.256866455078125,175.86727905273438
2021-01-08,128.30599975585938,209.79981994628906,13.238801956176758,119.17294311523438,256.2425231933594,137.32489013671875,28.149703979492188,43.646453857421875,120.69718170166016,45.485328674316406,36.660072326660156,175.89450073242188
2021-01-11,125.32304382324219,207.7650146484375,13.58256721496582,120.95150756835938,259.5550537109375,136.75,28.63491439819336,42.8945198059082,119.87969207763672,45.6900634765625,37.772953033447266,175.5322723388672
2021-01-12,125.14814758300781,205.31948852539062,13.446208000183105,122.85271453857422,266.95751953125,135.68603515625,28.187606811523438,42.817623138427734,119.18401336669922,46.211212158203125,38.611629486083984,178.8643798828125
2021-01-13,127.17886352539062,206.66647338867188,13.493067741394043,122.96663665771484,267.6024169921875,135.4800567626953,27.945009231567383,42.860355377197266,119.36662292480469,45.73970031738281,39.04710388183594,177.370361328125
2021-01-14,125.25502014160156,203.49496459960938,13.162520408630371,123.68505859375,271.95733642578125,137.84832763671875,27.861614227294922,42.06568908691406,118.09695434570312,45.590797424316406,40.57123947143555,178.7375946044922
2021-01-15,123.53518676757812,203.14146423339844,12.82274341583252,121.46845245361328,265.8975830078125,137.5480194091797,27.823707580566406,41.61281204223633,117.20990753173828,44.86801528930664,38.619693756103516,176.22042846679688
2021-01-19,124.20564270019531,206.76202392578125,12.988020896911621,120.94275665283203,259.8819580078125,139.67599487304688,27.84644889831543,41.45047378540039,116.1837387084961,44.48026657104492,39.38579177856445,176.6482391357422
2021-01-20,128.28652954101562,214.3087921142578,13.327545166015625,119.129150390625,256.5870056152344,139.332763671875,27.672073364257812,41.595726013183594,114.73145294189453,45.13789749145508,39.942222595214844,175.08255004882812
2021-01-21,132.98934936523438,214.9105987548828,13.827864646911621,118.13034057617188,255.6153564453125,138.77503967285156,27.65691375732422,41.82643127441406,114.61859893798828,44.933162689208984,38.79710388183594,174.946044921875
2021-01-22,135.12696838378906,215.84674072265625,13.673306465148926,117.21913146972656,255.63296508789062,140.33673095703125,27.70998191833496,41.433380126953125,113.73495483398438,45.39227294921875,38.24873352050781,174.718505859375
2021-01-25,138.86778259277344,219.26669311523438,13.614225387573242,115.7559585571289,250.02374267578125,142.4218292236328,28.263423919677734,41.681175231933594,115.69471740722656,45.35194396972656,37.82133483886719,170.53118896484375
2021-01-26,139.1010284423828,221.94146728515625,13.396846771240234,115.28287506103516,248.8930206298828,146.28309631347656,28.286170959472656,42.11696243286133,116.4383544921875,45.75830841064453,36.9907112121582,170.41285705566406
2021-01-27,138.03221130371094,222.4860076904297,12.880828857421875,112.02362060546875,241.44635009765625,144.0521240234375,27.474960327148438,41.46755599975586,112.31766510009766,44.61985397338867,36.57136917114258,164.4232635498047
2021-01-28,133.20310974121094,228.2463836669922,13.013697624206543,113.99494934082031,242.939208984375,145.1504669189453,27.482627868652344,41.997337341308594,114.0499267578125,44.59194564819336,37.14393615722656,167.8003387451172
2021-01-29,128.2185516357422,221.58804321289062,12.952622413635254,112.7332763671875,239.5384063720703,139.97634887695312,27.513280868530273,41.142860412597656,112.1689224243164,43.5806770324707,36.160099029541016,166.43496704101562
2021-02-01,130.33673095703125,228.9341583251953,13.199166297912598,113.56563568115234,242.68312072753906,139.61593627929688,27.4366397857666,41.42483139038086,112.83384704589844,43.20222091674805,36.224613189697266,168.14627075195312
2021-02-02,131.1626434326172,228.80044555664062,13.518003463745117,117.06144714355469,253.4952850341797,138.3631591796875,26.81587028503418,41.83498001098633,112.67636108398438,43.66753387451172,36.79717254638672,175.228271484375
2021-02-03,130.14242553710938,232.1344451904297,13.491826057434082,118.40191650390625,254.8909912109375,137.7196044921875,26.70091438293457,41.67262649536133,112.81631469726562,43.80091094970703,38.24066925048828,174.27243041992188
2021-02-04,133.49461364746094,231.18865966796875,13.625195503234863,121.12675476074219,259.4844055175781,138.99815368652344,26.739227294921875,41.8776969909668,112.88634490966797,44.21348571777344,38.97452163696289,174.45445251464844
2021-02-05,133.08102416992188,231.37017822265625,13.552152633666992,120.89017486572266,259.26361083984375,141.10897827148438,26.762226104736328,42.424560546875,113.35877227783203,44.78116989135742,40.280921936035156,175.68333435058594
2021-02-08,133.2270050048828,231.62808227539062,14.397480964660645,122.78263854980469,265.1378479003906,141.5122833251953,26.685579299926758,42.65528106689453,113.0088119506836,44.98900604248047,42.014732360839844,179.73410034179688
2021-02-09,132.35118103027344,232.86997985839844,14.222480773925781,122.2919921875,265.41168212890625,142.67068481445312,26.8005428314209,42.46729278564453,112.57137298583984,45.23716735839844,41.52265930175781,179.57933044433594
2021-02-10,131.74789428710938,231.96241760253906,14.722051620483398,122.3620834350586,268.7861328125,143.13401794433594,26.624279022216797,42.381839752197266,112.17765808105469,44.70981979370117,41.924522399902344,179.9798583984375
2021-02-11,131.4948272705078,233.5577850341797,15.207160949707031,122.02040100097656,267.0547180175781,142.49049377441406,26.38669204711914,42.9799690246582,112.27391052246094,44.675697326660156,40.87477111816406,180.5533905029297
2021-02-12,131.72837829589844,234.03543090820312,14.918486595153809,123.75518035888672,270.588134765625,142.93667602539062,26.60894775390625,43.31321334838867,111.6527328491211,44.81528854370117,41.43245315551758,180.22564697265625
2021-02-16,129.6070556640625,232.8031005859375,15.286430358886719,126.7340087890625,275.5701904296875,141.6409912109375,26.585948944091797,42.954345703125,111.91520690917969,45.18442916870117,42.67904281616211,184.2217559814453
2021-02-17,127.32028198242188,233.8180389404297,14.863393783569336,127.12834167480469,276.2592468261719,142.1472930908203,26.739227294921875,42.834716796875,112.38764953613281,45.66214370727539,43.34334182739258,184.14894104003906
2021-02-18,126.22067260742188,233.4254608154297,14.786617279052734,127.55760955810547,273.75048828125,142.2158966064453,26.486328125,43.38157653808594,113.32377624511719,42.70280456542969,42.66263198852539,181.9824981689453
2021-02-19,126.37635803222656,230.72531127929688,14.88383674621582,129.68666076660156,278.80328369140625,139.84767150878906,26.394359588623047,42.817623138427734,111.2153091430664,42.91372299194336,42.949676513671875,191.07611083984375
2021-02-22,122.61048126220703,224.5399932861328,14.314716339111328,130.90451049804688,279.9075012207031,139.7612762451172,26.256406784057617,43.2619514465332,110.74286651611328,42.712100982666016,44.532508850097656,198.494873046875
2021-02-23,122.4742431640625,223.35272216796875,14.101576805114746,131.9558868408203,281.9745178222656,138.52659606933594,25.98817253112793,43.1850471496582,111.56525421142578,42.02344512939453,45.14759826660156,200.42471313476562
2021-02-24,121.97794342041016,224.57830810546875,14.457557678222656,134.27761840820312,292.0712585449219,140.38296508789062,25.865549087524414,43.330299377441406,111.68775177001953,41.3223762512207,46.500797271728516,202.50921630859375
2021-02-25,117.7352523803711,219.25466918945312,13.269464492797852,132.4552764892578,289.5271911621094,140.52972412109375,25.919191360473633,42.8688850402832,110.74286651611328,40.9315185546875,45.72987747192383,201.91751098632812
2021-02-26,117.99799346923828,222.5005645751953,13.675301551818848,128.94190979003906,282.2129821777344,136.8170623779297,25.666290283203125,41.86061477661133,108.074462890625,40.30181121826172,44.58991622924805,196.510498046875
2021-03-01,124.3523178100586,226.86669921875,13.80218505859375,131.85946655273438,292.5799865722656,137.55960083007812,25.819570541381836,42.63818359375,108.7393569946289,40.751609802246094,46.2547607421875,200.04234313964844
2021-03-02,121.754150390625,223.92718505859375,13.367932319641113,131.43016052246094,293.4844970703125,137.30056762695312,25.68161964416504,42.809085845947266,108.3981704711914,40.360748291015625,45.98412322998047,196.4558868408203
